skill_uri,preferred_label,alternative_labels,description,skill_type,reuse_level,broader_skill_uris,broader_skill_labels,status
http://data.europa.eu/esco/skill/eed2447e-13a2-4583-9066-cdb38d90c808,monitor elections,oversee elections | supervise elections | audit elections | audit ballots | oversee ballots | supervise ballots,Monitor the proceedings on the day of elections to ensure that the voting process and the counting process occur according to regulations.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/750c0a9d-248e-49f1-a270-1bfdcf980bbd,thermal treatment,burning of waste | incineration of waste | typology of thermal treatment | waste burning | types of thermal treatment | thermal treatment technologies | waste incineration | kinds of thermal treatment,"Technologies used for the treatment and processing of waste which involve high temperatures, and the processes involving the combustion of waste materials and energy recovery from waste treatment.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/7cc80984-8c8a-4e03-8fda-b76b4198d1f0,textile technologies,textile material production technologies | textile production technologies | technologies for textile materials | technologies for textile | textile materials technologies,"Textile technologies to design, manufacture and evaluate the properties of textiles.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/ff8bd17c-77e9-4d4e-929a-a0cf86f3ed34,surveillance methods,scrutiny arrangements: scrutiny mechanisms | surveillance arrangements: surveillance mechanisms | scrutiny approaches | surveillance processes | scrutiny processes | surveillance approaches,Surveillance methods used in the gathering of information and intelligence for investigation purposes.,knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/4c6fe11c-f912-4c81-b74c-2e72943abeb6,understand written Lithuanian,make sense of written Lithuanian | comprehend written Lithuanian | interpret written Lithuanian | understanding written Lithuanian | read Lithuanian | understand Lithuanian writing,Read and comprehend written texts in Lithuanian.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/b3950b87-a980-4cd4-a795-be8a9b63661d,Lithuanian,released
http://data.europa.eu/esco/skill/65d796ba-2cac-41b0-abfb-1f2f980a4893,interact verbally in Luxembourgish,interacting verbally in Luxembourgish | communicate verbally in Luxembourgish | interact verbally in Luxembourgish | verbally interact in Luxembourgish | be fluent in Luxembourgish | speak Luxembourgish,Communicate orally in Luxembourgish.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/7d16f1e4-1003-4f1f-9595-5cafb25a67df,Luxembourgish,released
http://data.europa.eu/esco/skill/3388229a-0bcb-4778-9fa8-d69ac2cede71,understand written Luxembourgish,make sense of written Luxembourgish | comprehend written Luxembourgish | interpret written Luxembourgish | understanding written Luxembourgish | understand written Luxembourgish | read Luxembourgish | understand Luxembourgish writing,Read and comprehend written texts in Luxembourgish.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/7d16f1e4-1003-4f1f-9595-5cafb25a67df,Luxembourgish,released
http://data.europa.eu/esco/skill/d3b2faa1-e54f-40e0-b641-977a4703aaf8,write Luxembourgish,write Luxembourgish | correspond in written Luxembourgish | show competency in written Luxembourgish | writing Luxembourgish,Compose written texts in Luxembourgish.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/7d16f1e4-1003-4f1f-9595-5cafb25a67df,Luxembourgish,released
http://data.europa.eu/esco/skill/d6dbc6ea-9bb6-4a8f-9bc2-e9299d74fff9,interact verbally in Vietnamese,verbally interact in Vietnamese | interacting verbally in Vietnamese | communicate verbally in Vietnamese | speak Vietnamese | be fluent in Vietnamese,Communicate orally in Vietnamese.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/bf60009d-8afb-4306-9b0d-cfe2f66ab08f,Vietnamese,released
http://data.europa.eu/esco/skill/b0964159-d7b2-4f1e-a0d1-5d100445fcdb,understand written Arabic,make sense of written Arabic | understand Arabic writing | interpret written Arabic | comprehend written Arabic | read Arabic | understanding written Arabic,Read and comprehend written texts in Arabic.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/33859d93-987c-4caa-a0a9-6159ea7bbc2a,Arabic,released
http://data.europa.eu/esco/skill/6b7968ae-34fc-44cf-bbe4-28bded032004,understand spoken Portuguese,listen to Portuguese | interpret spoken Portuguese | make sense of spoken Portuguese | comprehend spoken Portuguese | understand Portuguese speech | understanding spoken Portuguese,Comprehend orally expressed Portuguese.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7,Portuguese,released
http://data.europa.eu/esco/skill/fa8ee260-64dc-42db-a5c7-9d3b232767df,write Polish,show competency in written Polish | writing Polish | correspond in written Polish,Compose written texts in Polish.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/f3e9b964-0c2d-46c4-a895-8b3583054d69,Polish,released
http://data.europa.eu/esco/skill/08ee9a78-5eb5-426c-b34e-9ef0e0f88cc5,understand written Armenian,read Armenian | interpret written Armenian | comprehend written Armenian | make sense of written Armenian | understanding written Armenian | understand Armenian writing,Read and comprehend written texts in Armenian.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/fcbcdf4c-d079-4010-ab4b-8356fbfa5096,Armenian,released
http://data.europa.eu/esco/skill/5f1e9642-588c-4882-8c90-20c33cc78bc1,understand spoken Italian,make sense of spoken Italian | listen to Italian | understand Italian speech | understanding spoken Italian | comprehend spoken Italian | interpret spoken Italian,Comprehend orally expressed Italian.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/87219dfe-a21c-4160-8cc8-1eabf9b16b44,Italian,released
http://data.europa.eu/esco/skill/9ef06b7c-991c-46a5-9dbc-82506031e8f9,understand written Portuguese,make sense of written Portuguese | comprehend written Portuguese | understand Portuguese writing | understanding written Portuguese | read Portuguese | interpret written Portuguese,Read and comprehend written texts in Portuguese.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7,Portuguese,released
http://data.europa.eu/esco/skill/dc052a4f-fb8e-4edb-a575-3a63ddd5b94b,interact verbally in Polish,communicate verbally in Polish | speak Polish | be fluent in Polish | verbally interact in Polish | interacting verbally in Polish,Communicate orally in Polish.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/f3e9b964-0c2d-46c4-a895-8b3583054d69,Polish,released
http://data.europa.eu/esco/skill/61c14f06-9edf-44c3-96af-dcecda598853,write Latvian,show competency in written Latvian | correspond in written Latvian | writing Latvian,Compose written texts in Latvian.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/5de39924-769c-4301-82a5-525358dffe50,Latvian,released
http://data.europa.eu/esco/skill/18e55722-e209-49a4-9f2c-ff0a789b3a68,interact verbally in Tamil,interacting verbally in Tamil | verbally interact in Tamil | be fluent in Tamil | speak Tamil | communicate verbally in Tamil,Communicate orally in Tamil.,skill,transversal skills and competences,http://data.europa.eu/esco/skill/e9e9b625-f59f-4bda-952d-1f9831e6dfda,Tamil,released
